縣市	行政區	村里	圖號坐標	型式		
臺東縣	卑南鄉	明峰村	R1156FA43	水泥桿		
臺東縣	卑南鄉	明峰村	R1156FA31	水泥桿		
臺東縣	卑南鄉	明峰村	R1155FE38	水泥併桿		
臺東縣	卑南鄉	明峰村	R1155FE25	水泥桿		
臺東縣	卑南鄉	明峰村	R1155FE11	水泥併桿		
臺東縣	卑南鄉	明峰村	R1155ED97	水泥桿		
臺東縣	卑南鄉	明峰村	R1155ED76	水泥桿		
臺東縣	卑南鄉	賓朗村	R1144FE17	水泥桿		
臺東縣	卑南鄉	明峰村	R1155ED46	水泥併桿		
臺東縣	卑南鄉	明峰村	R1155ED08	水泥桿		
臺東縣	卑南鄉	明峰村	R1155DE70	水泥桿		
臺東縣	卑南鄉	明峰村	R1155DE42	水泥併桿		
臺東縣	卑南鄉	明峰村	R1155DE25	水泥桿		
臺東縣	卑南鄉	明峰村	R1155CE87	水泥併桿		
臺東縣	卑南鄉	明峰村	R1155CE49	水泥桿		
臺東縣	卑南鄉	明峰村	R1156CA22	水泥桿		
臺東縣	卑南鄉	明峰村	R1156CA05	水泥桿		
臺東縣	卑南鄉	明峰村	R1156BA88	水泥桿		
臺東縣	卑南鄉	賓朗村	R1144FE28	水泥桿		
臺東縣	卑南鄉	賓朗村	R1144FE35	水泥桿		
臺東縣	卑南鄉	明峰村	R1156BB71	水泥桿		
臺東縣	卑南鄉	明峰村	R1156BB63	水泥桿		
臺東縣	卑南鄉	明峰村	R1156BB77	水泥桿		
臺東縣	卑南鄉	明峰村	R1156BB89	水泥桿		
臺東縣	卑南鄉	明峰村	R1156BB99	水泥桿		
臺東縣	卑南鄉	明峰村	R1156BC51	水泥桿		
臺東縣	卑南鄉	明峰村	R1156BC45	水泥桿		
臺東縣	卑南鄉	明峰村	R1156BC38	水泥桿		
臺東縣	卑南鄉	明峰村	R1156BD21	水泥桿		
臺東縣	卑南鄉	明峰村	R1156BD25	水泥桿		
臺東縣	卑南鄉	明峰村	R1156BD39	水泥桿		
臺東縣	卑南鄉	賓朗村	R1144FE75	水泥桿		
臺東縣	卑南鄉	明峰村	R1156BE24	水泥桿		
臺東縣	卑南鄉	明峰村	R1156BE17	水泥桿		
臺東縣	卑南鄉	明峰村	R1157BA10	水泥桿		
臺東縣	卑南鄉	賓朗村	R1144GE09	水泥桿		
臺東縣	卑南鄉	賓朗村	R1144GE47	水泥桿		
臺東縣	卑南鄉	賓朗村	R1144GE75	水泥桿		
臺東縣	卑南鄉	賓朗村	R1144HE06	水泥桿		
臺東縣	卑南鄉	賓朗村	R1144HE34	水泥桿		
臺東縣	卑南鄉	賓朗村	R1144HD59	水泥桿		
臺東縣	卑南鄉	賓朗村	R1144HD65	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1144HD82	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1144HC96	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1244AD12	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145GA22	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1145GA34	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245BB64	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245BB96	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1245CB29	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1245CC43	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245CC4301	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245CC57	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245CD62	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245CD77	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245CE81	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245CE85	水泥桿		
臺東縣	卑南鄉	賓朗村	R1246CA80	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1145GA66	水泥桿		
臺東縣	卑南鄉	賓朗村	R1246DA04	水泥桿		
臺東縣	卑南鄉	賓朗村	R1246DA27	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145GA88	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1145FA97	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1145FA68	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145FB40	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145FB13	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145FB06	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145FB09	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145FC21	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145FC04	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145EC86	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145EC46	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145HA29	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145HA68	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245AA08	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145HB92	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1145HB78	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245AB50	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245AA64	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245AB70	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245BB32	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245BA69	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245BA96	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1245CA27	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1245CA49	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245CB71	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245DA07	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245DB04	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245DB37	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245DB49	水泥桿		
臺東縣	卑南鄉	賓朗村	R1245DC72	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145GA14	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145GA07	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145FB91	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1145FB94	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145FB58	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145FB48	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1145FC51	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1145FC66	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145FD60	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1145FD22	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145FD12	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145ED95	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145ED68	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1144BE13	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145EE31	水泥桿		
臺東縣	卑南鄉	賓朗村	R1145EE14	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1145EE07	水泥桿		
臺東縣	卑南鄉	賓朗村	R1146EA01	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1146EA05	水泥桿		
臺東縣	卑南鄉	賓朗村	R1146DA99	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1146DB72	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1146DB77	水泥桿		
臺東縣	卑南鄉	賓朗村	R1146DC81	水泥桿		
臺東縣	卑南鄉	賓朗村	R1146DC94	水泥桿		
臺東縣	卑南鄉	賓朗村	R1144BE25	水泥桿		
臺東縣	卑南鄉	賓朗村	R1144BE32	水泥桿		
臺東縣	卑南鄉	賓朗村	R1146DC97	水泥桿		
臺東縣	卑南鄉	賓朗村	R1146ED00	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1146ED04	水泥桿		
臺東縣	卑南鄉	賓朗村	R1146ED08	水泥桿		
臺東縣	卑南鄉	賓朗村	R1146EE01	水泥桿		
臺東縣	卑南鄉	賓朗村	R1146DE95	水泥桿		
臺東縣	卑南鄉	賓朗村	R1146DE89	水泥桿		
臺東縣	卑南鄉	賓朗村	R1147DA53	水泥桿		
臺東縣	卑南鄉	賓朗村	R1147DA47	水泥桿		
臺東縣	卑南鄉	賓朗村	R1147DB32	水泥桿		
臺東縣	卑南鄉	賓朗村	R1144BD69	水泥桿		
臺東縣	卑南鄉	賓朗村	R1147DB27	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1147DB69	水泥桿		
臺東縣	卑南鄉	賓朗村	R1147DC90	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1147EC41	水泥桿		
臺東縣	卑南鄉	賓朗村	R1147DC20	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1147CC93	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1147CC87	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1147CD81	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1147CD85	水泥桿		
臺東縣	卑南鄉	賓朗村	R1147CE90	水泥桿		
臺東縣	卑南鄉	賓朗村	R1147CE95	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1147DE09	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1148DA21	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1144BD97	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148DA44	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148DA27	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148DB11	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148DB45	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148DB03	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148CB62	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148DB44	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148DB58	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148DC62	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148EC23	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148EC22	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148EB79	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148FB07	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148EB96	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148DC75	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148DC58	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1148DD53	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148DD58	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148DE72	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1148DC69	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148DD72	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148ED05	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1144CD25	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148ED36	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1148ED86	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1148FD26	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148FD65	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1148FD75	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1148GD09	水泥桿		
臺東縣	卑南鄉	賓朗村	R1148GE12	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1148GE26	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1148GE39	水泥桿		
臺東縣	卑南鄉	賓朗村	R1149GA20	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1149GA41	水泥桿		
臺東縣	卑南鄉	賓朗村	R1144CD52	水泥桿		
臺東縣	卑南鄉	賓朗村	R1149GA72	水泥桿		
臺東縣	卑南鄉	賓朗村	R1149GA56	水泥桿		
臺東縣	卑南鄉	賓朗村	R1149GB40	水泥桿		
臺東縣	卑南鄉	賓朗村	R1149GB44	水泥桿		
臺東縣	卑南鄉	賓朗村	R1149GB66	水泥桿		
臺東縣	卑南鄉	賓朗村	R1149GB76	水泥桿		
臺東縣	卑南鄉	賓朗村	R1149GB49	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1149GC42	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1149GC74	水泥桿		
臺東縣	卑南鄉	賓朗村	R1149GC96	水泥桿		
臺東縣	卑南鄉	賓朗村	R1149GC67	水泥桿		
臺東縣	卑南鄉	太平村	R1042HB57	水泥桿		
臺東縣	卑南鄉	太平村	R1042HC30	水泥桿		
臺東縣	卑南鄉	太平村	R1042HC03	水泥桿		
臺東縣	卑南鄉	太平村	R1042GC77	水泥桿		
臺東縣	卑南鄉	太平村	R1042GD13	水泥桿		
臺東縣	卑南鄉	太平村	R1042GD40	水泥桿		
臺東縣	成功鎮	忠仁里	O4711AA94	水泥桿		
臺東縣	成功鎮	忠仁里	O4710AD85	水泥桿		
臺東縣	成功鎮	忠仁里	O4711AA82	水泥桿		
臺東縣	成功鎮	忠仁里	O4711BA01	水泥桿		
臺東縣	成功鎮	忠仁里	O4710BE18	水泥桿		
臺東縣	成功鎮	忠仁里	O4710BE25	水泥桿		
臺東縣	成功鎮	忠仁里	O4710BE3401	水泥桿		
臺東縣	成功鎮	忠仁里	O4710BE02	水泥桿		
臺東縣	成功鎮	忠仁里	O4710AE91	水泥併桿		
臺東縣	成功鎮	忠仁里	O4710AD79	水泥桿		
臺東縣	成功鎮	忠仁里	O4710AD65	水泥併桿		
臺東縣	臺東市	豐田里	R1039EA9967	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1448CA32	水泥桿		
臺東縣	卑南鄉	賓朗村	R1448CA56	水泥桿		
臺東縣	卑南鄉	賓朗村	R1448CB70	水泥桿		
臺東縣	卑南鄉	賓朗村	R1448CB92	水泥桿		
臺東縣	臺東市	南王里	R1441AE24	水泥桿		
臺東縣	臺東市	南王里	R1441AE01	水泥桿		
臺東縣	臺東市	南王里	R1442CC31	水泥桿		
臺東縣	卑南鄉	賓朗村	R1448AC43	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1448AC26	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1448AC18	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1348HD80	水泥桿		
臺東縣	卑南鄉	賓朗村	R1348HD53	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1348HD45	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1348HD17	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1348HE00	水泥桿		
臺東縣	卑南鄉	賓朗村	R1348HE36	水泥桿		
臺東縣	卑南鄉	賓朗村	R1348HE49	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1349HA23	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1349HA66	水泥桿		
臺東縣	卑南鄉	賓朗村	R1349HA96	水泥桿		
臺東縣	卑南鄉	賓朗村	R1449AA26	水泥桿		
臺東縣	卑南鄉	賓朗村	R1349GA72	水泥桿		
臺東縣	臺東市	南王里	R1442CC21	水泥桿		
臺東縣	臺東市	南王里	R1442CC54	水泥桿		
臺東縣	卑南鄉	賓朗村	R1349GA41	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1349GA01	水泥桿		
臺東縣	卑南鄉	賓朗村	R1348FE96	水泥桿		
臺東縣	卑南鄉	賓朗村	R1348FE61	水泥桿		
臺東縣	卑南鄉	賓朗村	R1348FD57	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1348FD35	水泥桿		
臺東縣	卑南鄉	賓朗村	R1348ED85	水泥桿		
臺東縣	卑南鄉	賓朗村	R1349FA71	水泥桿		
臺東縣	卑南鄉	賓朗村	R1349FA42	水泥桿		
臺東縣	卑南鄉	賓朗村	R1349FA03	水泥桿		
臺東縣	卑南鄉	賓朗村	R1349EA74	水泥桿		
臺東縣	卑南鄉	賓朗村	R1349EA35	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1349EA18	水泥桿		
臺東縣	卑南鄉	賓朗村	R1349DA84	水泥桿		
臺東縣	卑南鄉	賓朗村	R1349DB81	水泥桿		
臺東縣	卑南鄉	美農村	R1349DB54	水泥桿		
臺東縣	臺東市	南王里	R1442CC76	水泥桿		
臺東縣	卑南鄉	美農村	R1349DB57	水泥併桿		
臺東縣	卑南鄉	美農村	R1349DB79	水泥桿		
臺東縣	卑南鄉	美農村	R1349DC82	水泥桿		
臺東縣	卑南鄉	美農村	R1349DC94	水泥桿		
臺東縣	卑南鄉	美農村	R1349EC07	水泥併桿		
臺東縣	卑南鄉	美農村	R1349DD90	水泥併桿		
臺東縣	卑南鄉	美農村	R1349DD83	水泥桿		
臺東縣	卑南鄉	美農村	R1349DD76	水泥併桿		
臺東縣	卑南鄉	美農村	R1349DD69	水泥併桿		
臺東縣	卑南鄉	美農村	R1349DE71	水泥併桿		
臺東縣	臺東市	南王里	R1442DC09	水泥桿		
臺東縣	卑南鄉	美農村	R1349EE10	水泥併桿		
臺東縣	卑南鄉	美農村	R1349EE60	水泥桿		
臺東縣	卑南鄉	美農村	R1349EE74	水泥桿		
臺東縣	卑南鄉	美農村	R1349FE23	水泥桿		
臺東縣	卑南鄉	美農村	R1349FE72	水泥桿		
臺東縣	卑南鄉	美農村	R1349GD29	水泥桿		
臺東縣	臺東市	南王里	R1442DD33	水泥桿		
臺東縣	臺東市	南王里	R1442DD56	水泥桿		
臺東縣	臺東市	南王里	R1442DD78	水泥桿		
臺東縣	臺東市	南王里	R1442DE66	水泥併桿		
臺東縣	臺東市	南王里	R1443DA60	水泥桿		
臺東縣	臺東市	南王里	R1443DA54	水泥併桿		
臺東縣	臺東市	南王里	R1441AE47	水泥桿		
臺東縣	臺東市	南王里	R1443DA68	水泥桿		
臺東縣	臺東市	南王里	R1443DB73	水泥桿		
臺東縣	臺東市	南王里	R1443DB88	水泥桿		
臺東縣	臺東市	南王里	R1443DC93	水泥桿		
臺東縣	臺東市	岩灣里	R1443EC07	水泥桿		
臺東縣	臺東市	岩灣里	R1443ED11	H桿		
臺東縣	臺東市	南王里	R1443DD81	水泥桿		
臺東縣	臺東市	岩灣里	R1443ED26	水泥桿		
臺東縣	臺東市	岩灣里	R1443ED29	水泥併桿		
臺東縣	臺東市	岩灣里	R1443EE23	水泥桿		
臺東縣	臺東市	岩灣里	R1443EE37	水泥桿		
臺東縣	臺東市	南王里	R1442AA70	水泥桿		
臺東縣	臺東市	岩灣里	R1444EA41	水泥桿		
臺東縣	臺東市	南王里	R1444EA45	水泥併桿		
臺東縣	臺東市	岩灣里	R1444EA69	水泥桿		
臺東縣	臺東市	南王里	R1444EB63	水泥桿		
臺東縣	臺東市	岩灣里	R1444EB86	水泥桿		
臺東縣	臺東市	岩灣里	R1444EC90	水泥桿		
臺東縣	臺東市	南王里	R1444EC94	水泥桿		
臺東縣	臺東市	南王里	R1444FC07	水泥併桿		
臺東縣	臺東市	南王里	R1444FD11	水泥桿		
臺東縣	臺東市	南王里	R1444FD25	水泥桿		
臺東縣	臺東市	南王里	R1442AA93	水泥桿		
臺東縣	臺東市	岩灣里	R1444FD38	水泥桿		
臺東縣	臺東市	南王里	R1444FE31	水泥併桿		
臺東縣	臺東市	南王里	R1444FE45	水泥桿		
臺東縣	臺東市	南王里	R1444FE48	水泥桿		
臺東縣	臺東市	南王里	R1445FA42	水泥桿		
臺東縣	臺東市	南王里	R1445FA55	水泥桿		
臺東縣	臺東市	南王里	R1445FA58	水泥桿		
臺東縣	臺東市	南王里	R1445FB52	水泥併桿		
臺東縣	臺東市	岩灣里	R1445FB65	水泥併桿		
臺東縣	臺東市	岩灣里	R1445FB79	水泥桿		
臺東縣	臺東市	南王里	R1442BA26	水泥桿		
臺東縣	臺東市	岩灣里	R1445FC72	水泥桿		
臺東縣	臺東市	岩灣里	R1445FC86	水泥桿		
臺東縣	臺東市	岩灣里	R1445GC07	水泥桿		
臺東縣	臺東市	岩灣里	R1445GD79	水泥桿		
臺東縣	臺東市	岩灣里	R1445HD07	水泥桿		
臺東縣	臺東市	南王里	R1442BA17	水泥桿		
臺東縣	臺東市	南王里	R1442BA49	水泥桿		
臺東縣	臺東市	南王里	R1442BB21	H桿		
臺東縣	臺東市	南王里	R1442BB62	水泥桿		
臺東縣	臺東市	南王里	R1442BB95	水泥桿		
臺東縣	臺東市	南王里	R1442BB87	H桿		
臺東縣	臺東市	南王里	R1442CB18	水泥桿		
臺東縣	卑南鄉	賓朗村	R1447CE91	水泥桿		
臺東縣	卑南鄉	賓朗村	R1447CE73	水泥桿		
臺東縣	卑南鄉	賓朗村	R1447CE26	水泥桿		
臺東縣	卑南鄉	賓朗村	R1447CE05	水泥桿		
臺東縣	卑南鄉	賓朗村	R1448BA33	水泥桿		
臺東縣	卑南鄉	賓朗村	R1448BA67	水泥桿		
臺東縣	卑南鄉	賓朗村	R1448BB70	水泥桿		
臺東縣	卑南鄉	賓朗村	R1448BB85	水泥桿		
臺東縣	卑南鄉	賓朗村	R1448BC40	水泥併桿		
臺東縣	卑南鄉	賓朗村	R1448BC21	水泥桿		
臺東縣	卑南鄉	賓朗村	R1448AC93	水泥併桿		
臺東縣	臺東市	豐田里	R1138FD86	水泥桿		
臺東縣	臺東市	豐田里	R1138GD06	水泥併桿		
臺東縣	臺東市	知本里	R0624BC85	水泥桿		
臺東縣	臺東市	康樂里	R0934FD11	水泥桿		
臺東縣	臺東市	康樂里	R0934ED73	水泥桿		
臺東縣	臺東市	豐原里	R1130CB41	水泥併桿		
臺東縣	臺東市	康樂里	R1131CB94	水泥併桿		
臺東縣	臺東市	康樂里	R1131CB50	水泥併桿		
臺東縣	臺東市	康樂里	R1131CA27	水泥桿		
臺東縣	臺東市	康樂里	R1131BA82	水泥桿		
臺東縣	臺東市	康樂里	R1130BE58	水泥併桿		
臺東縣	臺東市	康樂里	R1131DB67	水泥桿		
臺東縣	臺東市	康樂里	R1131DB36	水泥併桿		
臺東縣	臺東市	康樂里	R1035GC41	水泥桿		
臺東縣	臺東市	康樂里	R1034FE75	水泥桿		
臺東縣	臺東市	豐原里	R1129DD57	水泥桿		
臺東縣	臺東市	豐原里	R1129DD74	水泥桿		
臺東縣	臺東市	豐原里	R1129DD84	水泥桿		
臺東縣	臺東市	豐原里	R1129DD81	水泥桿		
臺東縣	臺東市	豐原里	R1129EC08	水泥桿		
臺東縣	臺東市	豐原里	R1129EC33	水泥桿		
臺東縣	臺東市	豐原里	R1129EB59	水泥桿		
臺東縣	臺東市	豐原里	R1129EC15	水泥桿		
臺東縣	臺東市	豐原里	R1129EB17	水泥桿		
臺東縣	臺東市	豐原里	R1129DB85	水泥桿		
臺東縣	臺東市	豐原里	R1129DB43	水泥桿		
臺東縣	臺東市	豐原里	R1129DB11	水泥桿		
臺東縣	臺東市	豐原里	R1129CA79	水泥桿		
臺東縣	臺東市	豐原里	R1129CA47	水泥桿		
臺東縣	臺東市	豐原里	R1129CA05	水泥桿		
臺東縣	臺東市	豐原里	R1129BA63	水泥桿		
臺東縣	臺東市	豐原里	R1129EB47	水泥桿		
臺東縣	臺東市	豐原里	R1129EB74	水泥桿		
臺東縣	臺東市	豐原里	R1129EB91	水泥桿		
臺東縣	臺東市	康樂里	R1034FE62	水泥桿		
臺東縣	臺東市	豐原里	R1129FA19	水泥桿		
臺東縣	臺東市	豐原里	R1129FA25	水泥桿		
臺東縣	臺東市	豐原里	R1129FA36	水泥桿		
臺東縣	臺東市	豐原里	R1129FA34	水泥桿		
臺東縣	臺東市	豐原里	R1129FA65	水泥桿		
臺東縣	臺東市	豐原里	R1129HC83	水泥併桿		
臺東縣	臺東市	豐原里	R1129HC56	水泥桿		
臺東縣	臺東市	豐原里	R1129HC19	水泥桿		
臺東縣	臺東市	豐原里	R1129GD82	水泥桿		
臺東縣	臺東市	豐原里	R1129GD40	水泥桿		
臺東縣	臺東市	豐原里	R1129GA08	水泥桿		
臺東縣	臺東市	豐原里	R1129GB30	水泥桿		
臺東縣	臺東市	豐原里	R1129GB71	水泥桿		
臺東縣	臺東市	豐原里	R1129HB04	水泥桿		
臺東縣	臺東市	豐原里	R1129HB46	水泥桿		
臺東縣	臺東市	豐原里	R1129HB77	水泥桿		
臺東縣	臺東市	豐原里	R1229AB09	水泥桿		
臺東縣	臺東市	豐原里	R1229AB29	水泥桿		
臺東縣	臺東市	豐原里	R1129FA50	水泥桿		
臺東縣	臺東市	豐原里	R1128FE77	水泥桿		
臺東縣	臺東市	豐原里	R1128FE84	水泥桿		
臺東縣	臺東市	豐原里	R1128GE02	水泥桿		
臺東縣	臺東市	豐原里	R1128GD29	水泥桿		
臺東縣	臺東市	豐原里	R1128GE20	水泥桿		
臺東縣	臺東市	豐原里	R1128GE72	水泥桿		
臺東縣	臺東市	豐原里	R1128HE05	水泥桿		
臺東縣	臺東市	豐原里	R1128HE47	水泥桿		
臺東縣	臺東市	豐原里	R1128HE99	水泥桿		
臺東縣	臺東市	豐原里	R1128GD36	水泥桿		
臺東縣	臺東市	豐原里	R1128GD53	水泥桿		
臺東縣	臺東市	康樂里	R1034FD59	水泥桿		
臺東縣	臺東市	豐原里	R1128GD70	水泥桿		
臺東縣	臺東市	豐原里	R1128GC87	水泥桿		
臺東縣	臺東市	豐原里	R1128HC04	水泥桿		
臺東縣	臺東市	豐谷里	R1631AE63	水泥桿		
臺東縣	臺東市	豐原里	R1128HC21	水泥桿		
臺東縣	臺東市	豐原里	R1128HC20	水泥併桿		
臺東縣	臺東市	豐原里	R1128HB38	水泥併桿		
臺東縣	臺東市	豐原里	R1128HB69	水泥併桿		
臺東縣	臺東市	豐原里	R1228AC02	水泥併桿		
臺東縣	臺東市	豐原里	R1228AC44	水泥桿		
臺東縣	臺東市	豐里里	R1430DB07	水泥桿		
臺東縣	臺東市	豐原里	R1228AC65	水泥桿		
臺東縣	臺東市	豐里里	R1530CB43	水泥併桿		
臺東縣	臺東市	豐原里	R1128HC06	水泥桿		
臺東縣	臺東市	豐原里	R1128HC27	水泥桿		
臺東縣	臺東市	豐原里	R1128GC73	水泥桿		
臺東縣	臺東市	豐原里	R1128GC21	水泥桿		
臺東縣	臺東市	豐原里	R1128FB89	水泥桿		
臺東縣	臺東市	豐原里	R1128FB57	水泥桿		
臺東縣	臺東市	豐原里	R1128FB15	水泥桿		
臺東縣	臺東市	豐原里	R1128EB62	水泥桿		
臺東縣	臺東市	豐原里	R1128EA19	水泥桿		
臺東縣	臺東市	豐原里	R1128DB92	水泥桿		
臺東縣	臺東市	豐原里	R1128DB76	水泥桿		
臺東縣	臺東市	豐原里	R1128DC40	水泥桿		
臺東縣	臺東市	豐原里	R1128DC23	水泥桿		
臺東縣	臺東市	豐原里	R1128DC13	水泥併桿		
臺東縣	臺東市	豐原里	R1128EA45	水泥桿		
臺東縣	臺東市	康樂里	R1034FD46	水泥桿		
臺東縣	臺東市	康樂里	R1034FD43	水泥桿		
臺東縣	臺東市	康樂里	R1034FD62	水泥桿		
臺東縣	臺東市	康樂里	R1034FD24	水泥併桿		
臺東縣	臺東市	康樂里	R1034ED75	水泥桿		
臺東縣	臺東市	康樂里	R1034ED46	水泥桿		
臺東縣	臺東市	康樂里	R1034DD98	水泥併桿		
臺東縣	臺東市	康樂里	R1034FD30	水泥桿		
臺東縣	臺東市	康樂里	R1034FC27	水泥桿		
臺東縣	臺東市	康樂里	R1034FC14	水泥桿		
臺東縣	臺東市	康樂里	R1034FC01	水泥桿		
臺東縣	臺東市	康樂里	R1034EB98	水泥桿		
臺東縣	臺東市	康樂里	R1035GC30	水泥桿		
臺東縣	臺東市	康樂里	R1034EB85	水泥桿		
臺東縣	臺東市	康樂里	R1034FB33	水泥併桿		
臺東縣	臺東市	康樂里	R1034FB65	水泥桿		
臺東縣	臺東市	康樂里	R1034FB95	水泥桿		
