縣市	行政區	村里	圖號坐標	型式		
新北市	坪林區	上德里	B8622HA69	水泥桿		
新北市	坪林區	上德里	B8622HB92	水泥桿		
新北市	坪林區	粗窟里	B8721BA32	水泥桿		
新北市	坪林區	粗窟里	B8721BA83	水泥桿		
新北市	坪林區	上德里	B8722AB08	水泥桿		
新北市	坪林區	上德里	B8622HC95	H桿		
新北市	坪林區	上德里	B8622HC44	水泥桿		
新北市	坪林區	上德里	B8722AD5662	H桿		
新北市	坪林區	上德里	B8722AD62	水泥桿		
新北市	坪林區	上德里	B8722AD77	水泥桿		
新北市	坪林區	上德里	B8722AD36	水泥桿		
新北市	坪林區	上德里	B8722AD58	水泥桿		
新北市	坪林區	上德里	B8722AE93	水泥桿		
新北市	坪林區	上德里	B8722AE68	水泥桿		
新北市	坪林區	上德里	B8623GB46	水泥桿		
新北市	坪林區	上德里	B8623GB14	水泥桿		
新北市	坪林區	上德里	B8623GB00	水泥桿		
新北市	坪林區	上德里	B8623FB70	水泥桿		
新北市	坪林區	上德里	B8623FB30	水泥桿		
新北市	坪林區	上德里	B8623FA08	水泥桿		
新北市	坪林區	上德里	B8623EB40	水泥桿		
新北市	坪林區	上德里	B8623EB01	水泥桿		
新北市	坪林區	上德里	B8623FB11	水泥桿		
新北市	坪林區	上德里	B8623FB24	水泥桿		
新北市	坪林區	上德里	B8623FB38	水泥桿		
新北市	坪林區	上德里	B8623FC40	水泥桿		
新北市	坪林區	上德里	B8723AA83	水泥桿		
新北市	坪林區	上德里	B8623FC43	水泥桿		
新北市	坪林區	上德里	B8723BA13	水泥桿		
新北市	坪林區	上德里	B8723BA37	水泥桿		
新北市	坪林區	上德里	B8723BA29	水泥桿		
新北市	坪林區	上德里	B8723AA77	水泥桿		
新北市	坪林區	上德里	B8723AA17	水泥桿		
新北市	坪林區	上德里	B8723AA03	水泥桿		
新北市	坪林區	上德里	B8623HA85	水泥桿		
新北市	坪林區	上德里	B8623HA59	水泥桿		
新北市	坪林區	上德里	B8623HB32	水泥桿		
新北市	坪林區	上德里	B8623GB82	水泥桿		
新北市	坪林區	上德里	B8722BE26	水泥桿		
新北市	坪林區	上德里	B8722BE58	水泥桿		
新北市	坪林區	上德里	B8722BE99	水泥桿		
新北市	坪林區	上德里	B8723CA21	水泥桿		
新北市	坪林區	上德里	B8723CA14	水泥桿		
新北市	坪林區	上德里	B8723CB00	水泥桿		
新北市	坪林區	上德里	B8723CB42	水泥桿		
新北市	坪林區	上德里	B8723CB55	水泥桿		
新北市	坪林區	上德里	B8723CB48	水泥桿		
新北市	坪林區	上德里	B8723CC52	水泥桿		
新北市	坪林區	上德里	B8723CC11	水泥桿		
新北市	坪林區	粗窟里	B8721BA68	水泥桿		
新北市	坪林區	上德里	B8723CB18	水泥桿		
新北市	坪林區	上德里	B8723CC04	水泥桿		
新北市	坪林區	上德里	B8723CC05	水泥桿		
新北市	坪林區	上德里	B8723CC44	水泥桿		
新北市	坪林區	上德里	B8723CC65	水泥桿		
新北市	坪林區	上德里	B8723CD83	水泥桿		
新北市	坪林區	上德里	B8723DD15	水泥桿		
新北市	坪林區	上德里	B8723DD37	水泥桿		
新北市	坪林區	上德里	B8723DE70	水泥桿		
新北市	坪林區	上德里	B8723EE20	水泥桿		
新北市	坪林區	上德里	B8723EB90	水泥桿		
新北市	坪林區	上德里	B8723EA39	水泥桿		
新北市	坪林區	上德里	B8723EA35	水泥桿		
新北市	坪林區	上德里	B8723ED56	水泥桿		
新北市	坪林區	上德里	B8723ED61	水泥桿		
新北市	坪林區	上德里	B8723EC98	水泥桿		
新北市	坪林區	上德里	B8723EC95	水泥桿		
新北市	坪林區	上德里	B8723EC80	水泥桿		
