縣市	行政區	村里	圖號坐標	型式		
金門縣	金湖鎮	新湖里	Z1254CB27	水泥桿		
金門縣	金湖鎮	新湖里	Z1254CB53	水泥桿		
金門縣	金湖鎮	新湖里	Z1254CA69	木桿		
金門縣	金湖鎮	新湖里	Z1254CA96	水泥桿		
金門縣	金湖鎮	新湖里	Z1254CA71	水泥桿		
金門縣	金湖鎮	瓊林里	Z0656FE60	水泥桿		
金門縣	金湖鎮	瓊林里	Z0656FC00	水泥桿		
金門縣	金湖鎮	瓊林里	Z0656EB78	水泥桿		
金門縣	金湖鎮	瓊林里	Z0656EC51	水泥桿		
金門縣	金湖鎮	瓊林里	Z0656FD48	水泥桿		
金門縣	金湖鎮	瓊林里	Z0656FD16	水泥桿		
金門縣	金湖鎮	瓊林里	Z0656ED95	水泥桿		
金門縣	金湖鎮	瓊林里	Z0656ED73	水泥桿		
金門縣	金湖鎮	瓊林里	Z0656ED80	水泥桿		
金門縣	金湖鎮	瓊林里	Z0656EC98	水泥桿		
金門縣	金湖鎮	瓊林里	Z0656FC14	水泥桿		
金門縣	金湖鎮	瓊林里	Z0656FC21	水泥桿		
金門縣	金寧鄉	古寧村	Z9963DD76	水泥桿		
金門縣	金寧鄉	古寧村	Z9963FD37	水泥桿		
金門縣	金寧鄉	古寧村	Z9963FD45	水泥桿		
金門縣	金寧鄉	古寧村	Z9963FE20	水泥桿		
金門縣	金寧鄉	古寧村	Z9963CE37	水泥桿		
金門縣	金寧鄉	古寧村	Z9964BA92	水泥桿		
金門縣	金寧鄉	古寧村	Z9964BA83	水泥桿		
金門縣	金寧鄉	古寧村	Z9964BA94	水泥桿		
金門縣	金寧鄉	古寧村	Z9964CA27	水泥桿		
金門縣	金寧鄉	古寧村	Z9964CA59	水泥桿		
金門縣	金寧鄉	古寧村	Z9964CB71	水泥桿		
金門縣	金寧鄉	古寧村	Z9964BA66	水泥桿		
金門縣	金寧鄉	古寧村	Z9964BA38	水泥桿		
金門縣	金寧鄉	古寧村	Z9964BB02	水泥桿		
金門縣	金寧鄉	古寧村	Z9964AB65	水泥桿		
金門縣	金寧鄉	古寧村	Z9964AB89	水泥桿		
金門縣	金寧鄉	古寧村	Z9964AC98	水泥桿		
金門縣	金寧鄉	古寧村	Z9964BC16	水泥桿		
金門縣	金寧鄉	古寧村	Z9963FE03	水泥桿		
金門縣	金寧鄉	古寧村	Z9963EE94	水泥桿		
金門縣	金寧鄉	古寧村	Z9963EE87	水泥桿		
金門縣	金寧鄉	古寧村	Z9964EA80	水泥桿		
金門縣	金寧鄉	古寧村	Z9964EA53	水泥桿		
金門縣	金寧鄉	古寧村	Z9964EA37	水泥桿		
金門縣	金寧鄉	古寧村	Z9964EA28	水泥桿		
金門縣	金寧鄉	古寧村	Z9963ED8905	水泥桿		
金門縣	金寧鄉	古寧村	Z9964BC44	水泥桿		
金門縣	金寧鄉	古寧村	Z9964BC62	木桿		
金門縣	金寧鄉	古寧村	Z9964CB09	水泥桿		
金門縣	金寧鄉	古寧村	Z9963ED58	水泥桿		
金門縣	金寧鄉	古寧村	Z9963ED26	水泥桿		
金門縣	金寧鄉	古寧村	Z9963DD0324	水泥桿		
金門縣	金寧鄉	古寧村	Z9963DD56	水泥桿		
金門縣	金寧鄉	古寧村	Z9963DD29	水泥桿		
金門縣	金寧鄉	古寧村	Z9963CE80	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8950ED29	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8949BE96	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8949BE64	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8949BE56	水泥併桿		
金門縣	烈嶼鄉	上岐村	Z8949BE38	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8949AE98	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8949BE0804	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8949BE82	木桿		
金門縣	烈嶼鄉	上岐村	Z8949BD66	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8949BD54	木桿		
金門縣	烈嶼鄉	上岐村	Z8949BC59	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8949BC67	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8949BC43	水泥併桿		
金門縣	烈嶼鄉	上岐村	Z8950ED07	木桿		
金門縣	烈嶼鄉	上岐村	Z8949BC11	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8949BB09	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8949BB04	木桿		
金門縣	烈嶼鄉	上岐村	Z8949BB01	木桿		
金門縣	烈嶼鄉	上岐村	Z8949BA06	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8949BA03	木桿		
金門縣	烈嶼鄉	上岐村	Z8948AE99	木桿		
金門縣	烈嶼鄉	上岐村	Z8948AE96	木桿		
金門縣	烈嶼鄉	上岐村	Z8948BE25	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8948AD99	木桿		
金門縣	烈嶼鄉	上岐村	Z8948AD94	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8950DD82	木桿		
金門縣	烈嶼鄉	上岐村	Z8948AD80	木桿		
金門縣	烈嶼鄉	上岐村	Z8948AC55	木桿		
金門縣	烈嶼鄉	上岐村	Z8948AB39	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8950DC59	木桿		
金門縣	烈嶼鄉	上岐村	Z8950DC35	木桿		
金門縣	烈嶼鄉	上岐村	Z8950DC12	木桿		
金門縣	烈嶼鄉	上岐村	Z8950CB98	木桿		
金門縣	烈嶼鄉	上岐村	Z8950CB65	木桿		
金門縣	烈嶼鄉	上岐村	Z8950CB41	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8950CA37	木桿		
金門縣	烈嶼鄉	上岐村	Z8950CA13	木桿		
金門縣	烈嶼鄉	上岐村	Z8950CA00	木桿		
金門縣	金湖鎮	山外里	Z1460HD72	水泥桿		
金門縣	金湖鎮	正義里	Z0854CB45	水泥桿		
金門縣	金湖鎮	正義里	Z0854CB53	水泥桿		
金門縣	金湖鎮	正義里	Z0854CB95	水泥桿		
金門縣	金湖鎮	正義里	Z0854DB46	水泥桿		
金門縣	金湖鎮	正義里	Z0854DB49	水泥桿		
金門縣	金湖鎮	正義里	Z0854DC80	水泥桿		
金門縣	金湖鎮	正義里	Z0854EC11	水泥桿		
金門縣	金湖鎮	正義里	Z0854EC52	水泥桿		
金門縣	金湖鎮	正義里	Z0854EC81	水泥桿		
金門縣	金湖鎮	山外里	Z1459BA96	水泥桿		
金門縣	金湖鎮	山外里	Z1458BC77	水泥桿		
金門縣	金湖鎮	山外里	Z1458CD01	水泥桿		
金門縣	金湖鎮	山外里	Z1458BD95	水泥桿		
金門縣	金湖鎮	山外里	Z1458BD89	水泥桿		
金門縣	金湖鎮	山外里	Z1458BD59	水泥桿		
金門縣	金湖鎮	山外里	Z1458BE72	水泥併桿		
金門縣	金湖鎮	山外里	Z1458BE87	水泥桿		
金門縣	金湖鎮	山外里	Z1458BE98	水泥桿		
金門縣	金湖鎮	山外里	Z1459CA12	木桿		
金門縣	金湖鎮	山外里	Z1459BA79	水泥桿		
金門縣	金湖鎮	山外里	Z1459BB50	水泥桿		
金門縣	金湖鎮	山外里	Z1459BB21	水泥桿		
金門縣	金湖鎮	山外里	Z1459AB83	水泥桿		
金門縣	金湖鎮	山外里	Z1459AB44	水泥桿		
金門縣	金湖鎮	山外里	Z1459BB62	木桿		
金門縣	金湖鎮	山外里	Z1459BB84	木桿		
金門縣	金湖鎮	山外里	Z1459CB28	水泥桿		
金門縣	金湖鎮	山外里	Z1459CC41	水泥桿		
金門縣	金湖鎮	山外里	Z1459CC64	水泥桿		
金門縣	金湖鎮	山外里	Z1459CD80	水泥桿		
金門縣	金湖鎮	山外里	Z1459CD93	水泥桿		
金門縣	金湖鎮	山外里	Z1459CD96	水泥桿		
金門縣	金湖鎮	山外里	Z1459CE81	水泥桿		
金門縣	金湖鎮	山外里	Z1459CE63	水泥桿		
金門縣	金湖鎮	山外里	Z1459CE43	水泥桿		
金門縣	金湖鎮	山外里	Z1459CE06	水泥桿		
金門縣	金湖鎮	山外里	Z1459BE84	水泥桿		
金門縣	金湖鎮	山外里	Z1458BB49	水泥桿		
金門縣	金湖鎮	山外里	Z1458BC40	水泥桿		
金門縣	金湖鎮	山外里	Z1458BC01	水泥桿		
金門縣	金湖鎮	山外里	Z1458AC73	木桿		
金門縣	金湖鎮	山外里	Z1458AC45	木桿		
金門縣	金湖鎮	山外里	Z1358HC88	水泥桿		
金門縣	金湖鎮	山外里	Z1358HD50	水泥桿		
金門縣	金湖鎮	山外里	Z1358HC37	水泥桿		
金門縣	金湖鎮	山外里	Z1358GC94	水泥桿		
金門縣	金湖鎮	山外里	Z1358GC51	水泥桿		
金門縣	金湖鎮	山外里	Z1358GB29	水泥桿		
金門縣	金湖鎮	山外里	Z1458BC53	水泥桿		
金門縣	金湖鎮	山外里	Z1458EA00	水泥桿		
金門縣	烈嶼鄉	林湖村	Z9153FB28	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8950GE15	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8951FB65	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8951FB25	木桿		
金門縣	烈嶼鄉	上岐村	Z8951FB06	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8951FB56	水泥桿		
金門縣	烈嶼鄉	林湖村	Z9253BB9545	木桿		龍湖高幹#1
金門縣	烈嶼鄉	林湖村	Z9253BB9524	木桿		
金門縣	烈嶼鄉	林湖村	Z9153HB88	水泥桿		
金門縣	烈嶼鄉	林湖村	Z9153HC60	木桿		
金門縣	烈嶼鄉	林湖村	Z9153HC42	木桿		
金門縣	烈嶼鄉	林湖村	Z9153HC02	水泥桿		
金門縣	烈嶼鄉	林湖村	Z9153GC62	木桿		
金門縣	烈嶼鄉	林湖村	Z9153GC22	木桿		
金門縣	烈嶼鄉	林湖村	Z9153FC81	木桿		
金門縣	烈嶼鄉	林湖村	Z9253BB74	木桿		
金門縣	烈嶼鄉	林湖村	Z9153DB71	木桿		
金門縣	烈嶼鄉	林湖村	Z9153DA37	水泥桿		
金門縣	烈嶼鄉	上林村	Z9153CA93	木桿		
金門縣	烈嶼鄉	上林村	Z9153CA67	木桿		
金門縣	烈嶼鄉	上林村	Z9153CB21	木桿		
金門縣	烈嶼鄉	上林村	Z9153CB04	木桿		
金門縣	烈嶼鄉	上林村	Z9153BB77	水泥桿		
金門縣	烈嶼鄉	上林村	Z9153BC30	木桿		
金門縣	烈嶼鄉	上林村	Z9153BC03	木桿		
金門縣	烈嶼鄉	上林村	Z9153AC85	水泥桿		
金門縣	烈嶼鄉	上林村	Z9153CA40	水泥桿		
金門縣	烈嶼鄉	上林村	Z9152CE06	水泥桿		
金門縣	烈嶼鄉	上林村	Z9152CE4109	水泥桿		
金門縣	烈嶼鄉	上林村	Z9152BE81	水泥桿		
金門縣	烈嶼鄉	上林村	Z9152BE45	水泥桿		
金門縣	烈嶼鄉	上林村	Z9152BE28	水泥桿		
金門縣	烈嶼鄉	上林村	Z9153AA91	水泥桿		
金門縣	烈嶼鄉	上林村	Z9153AA64	水泥併桿		
金門縣	烈嶼鄉	上林村	Z9153AA48	水泥桿		
金門縣	烈嶼鄉	上林村	Z9153AA89	水泥桿		
金門縣	烈嶼鄉	上林村	Z9153AA27	水泥桿		
金門縣	烈嶼鄉	上林村	Z9152BD66	水泥桿		
金門縣	烈嶼鄉	上林村	Z9152BD54	水泥桿		
金門縣	烈嶼鄉	上林村	Z9152BD22	水泥桿		
金門縣	烈嶼鄉	林湖村	Z9253BB52	木桿		
金門縣	烈嶼鄉	上林村	Z9152AD90	水泥桿		
金門縣	烈嶼鄉	上林村	Z9152AC68	水泥桿		
金門縣	烈嶼鄉	上林村	Z9152AC35	水泥桿		
金門縣	烈嶼鄉	上林村	Z9052HC93	水泥桿		
金門縣	烈嶼鄉	上林村	Z9052HC61	水泥桿		
金門縣	烈嶼鄉	上林村	Z9052HB38	水泥桿		
金門縣	烈嶼鄉	上林村	Z9052HB06	水泥桿		
金門縣	烈嶼鄉	上林村	Z9052GB64	水泥桿		
金門縣	烈嶼鄉	上林村	Z9052GB31	水泥桿		
金門縣	烈嶼鄉	上林村	Z9052GA09	木桿		
金門縣	烈嶼鄉	林湖村	Z9253BB30	木桿		
金門縣	烈嶼鄉	上林村	Z9052FA76	水泥桿		
金門縣	烈嶼鄉	上林村	Z9052FA60	木桿		
金門縣	烈嶼鄉	上林村	Z9051GE16	水泥桿		
金門縣	烈嶼鄉	上林村	Z9051FE83	水泥桿		
金門縣	烈嶼鄉	上林村	Z9051FE60	木桿		
金門縣	烈嶼鄉	上林村	Z9051FD58	水泥桿		
金門縣	烈嶼鄉	上林村	Z9051GE43	木桿		
金門縣	烈嶼鄉	上林村	Z9051GD89	木桿		
金門縣	烈嶼鄉	上林村	Z9051HD07	木桿		
金門縣	烈嶼鄉	上林村	Z9051HD24	H桿		
金門縣	烈嶼鄉	上林村	Z9052FA10	水泥桿		
金門縣	烈嶼鄉	上林村	Z9051EE86	水泥桿		
金門縣	烈嶼鄉	上林村	Z9051EE41	水泥桿		
金門縣	烈嶼鄉	上岐村	Z9051DD97	水泥桿		
金門縣	烈嶼鄉	上岐村	Z9051DD41	水泥桿		
金門縣	烈嶼鄉	上岐村	Z9051DC29	水泥桿		
金門縣	烈嶼鄉	上岐村	Z9051CC96	水泥桿		
金門縣	烈嶼鄉	上岐村	Z9051CC62	水泥桿		
金門縣	烈嶼鄉	林湖村	Z9253BA18	木桿		
金門縣	烈嶼鄉	上岐村	Z9051CC40	水泥桿		
金門縣	烈嶼鄉	上岐村	Z9051CB17	水泥桿		
金門縣	烈嶼鄉	上岐村	Z9051BB94	水泥桿		
金門縣	烈嶼鄉	上岐村	Z9051BB73	水泥桿		
金門縣	烈嶼鄉	上岐村	Z9051BB56	木桿		
金門縣	烈嶼鄉	上岐村	Z9051BB59	水泥桿		
金門縣	烈嶼鄉	上岐村	Z9051BB31	水泥桿		
金門縣	烈嶼鄉	上岐村	Z9051AA89	水泥併桿		
金門縣	烈嶼鄉	上岐村	Z9051AA47	水泥桿		
金門縣	烈嶼鄉	上岐村	Z9051AA05	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8950HE48	水泥桿		
金門縣	烈嶼鄉	林湖村	Z9253AA86	木桿		
金門縣	烈嶼鄉	上岐村	Z8950HE17	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8950GE76	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8950GE81	木桿		
金門縣	烈嶼鄉	上岐村	Z8950GD97	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8950HD03	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8950FE85	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8950FE55	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8950FE36	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8951FA50	水泥併桿		
金門縣	烈嶼鄉	上岐村	Z8951GD32	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8951GD44	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8951GD38	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8951GE43	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8951FA64	水泥併桿		
金門縣	烈嶼鄉	上岐村	Z8951FA87	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8951FB62	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8951FB90	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8951GB13	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8951GB38	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8951GC41	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8951GC24	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8951GC37	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8950FE03	木桿		
金門縣	烈嶼鄉	上岐村	Z8950EE71	木桿		
金門縣	烈嶼鄉	上岐村	Z8950EE30	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8950DE80	木桿		
金門縣	烈嶼鄉	林湖村	Z9253AB40	木桿		
金門縣	烈嶼鄉	上岐村	Z8950DD49	木桿		
金門縣	烈嶼鄉	上岐村	Z8950DD09	木桿		
金門縣	烈嶼鄉	上岐村	Z8950CD78	木桿		
金門縣	烈嶼鄉	上岐村	Z8950CD38	木桿		
金門縣	烈嶼鄉	上岐村	Z8950BD87	木桿		
金門縣	烈嶼鄉	上岐村	Z8950BD57	木桿		
金門縣	烈嶼鄉	上岐村	Z8950BD16	木桿		
金門縣	烈嶼鄉	上岐村	Z8950AD72	木桿		
金門縣	烈嶼鄉	上岐村	Z8950AC27	木桿		
金門縣	烈嶼鄉	上岐村	Z8850HD62	木桿		
金門縣	烈嶼鄉	林湖村	Z9253AB22	木桿		
金門縣	烈嶼鄉	上岐村	Z8850HD07	木桿		
金門縣	烈嶼鄉	上岐村	Z8850GD84	木桿		
金門縣	烈嶼鄉	上岐村	Z8850GD61	木桿		
金門縣	烈嶼鄉	上岐村	Z8850GC4855	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8850GC4820	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8850GC08	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8850FC88	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8850FC86	木桿		
金門縣	烈嶼鄉	上岐村	Z8850GC03	木桿		
金門縣	烈嶼鄉	上岐村	Z8850GC30	木桿		
金門縣	烈嶼鄉	上岐村	Z8850GE41	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8850FE95	木桿		
金門縣	烈嶼鄉	上岐村	Z8850FE58	木桿		
金門縣	烈嶼鄉	上岐村	Z8851FA11	木桿		
金門縣	烈嶼鄉	上岐村	Z8851EA37	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8851EB02	木桿		
金門縣	烈嶼鄉	上岐村	Z8851DB85	木桿		
金門縣	烈嶼鄉	上岐村	Z8851DC42	木桿		
金門縣	烈嶼鄉	上岐村	Z8851DC17	水泥桿		
金門縣	烈嶼鄉	林湖村	Z9253AB06	木桿		
金門縣	烈嶼鄉	上岐村	Z8851CD74	木桿		
金門縣	烈嶼鄉	上岐村	Z8851CE31	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8851BE77	水泥桿		
金門縣	烈嶼鄉	上岐村	Z8852BA21	水泥桿		
金門縣	金湖鎮	山外里	Z1157FA75	水泥桿		
金門縣	金寧鄉	盤山村	Z0156FA30	水泥桿		
金門縣	金城鎮	西門里	Z0156FA62	水泥桿		
金門縣	金城鎮	西門里	Z0156FA95	水泥桿		
金門縣	金城鎮	西門里	Z0156GA28	水泥桿		
金門縣	金城鎮	北門里	Z0154DA35	水泥併桿		
金門縣	金城鎮	北門里	Z0154AC94	水泥桿		
金門縣	金城鎮	北門里	Z0154BC36	水泥桿		
金門縣	金城鎮	北門里	Z0154BC56	木桿		
金門縣	金城鎮	北門里	Z0154BC97	水泥桿		
金門縣	金城鎮	北門里	Z0154CC19	水泥桿		
金門縣	金城鎮	北門里	Z0154CD41	水泥桿		
金門縣	金城鎮	北門里	Z0154CD72	水泥桿		
金門縣	金城鎮	北門里	Z0154DD04	水泥桿		
金門縣	金城鎮	北門里	Z0154CD87	木桿		
金門縣	金城鎮	北門里	Z0154CD78	水泥桿		
金門縣	金城鎮	北門里	Z0154DA07	水泥桿		
金門縣	金城鎮	北門里	Z0154CE91	水泥桿		
金門縣	金城鎮	北門里	Z0154DE25	水泥桿		
金門縣	金城鎮	北門里	Z0154DE07	水泥桿		
金門縣	金城鎮	西門里	Z0155BB85	水泥併桿		
金門縣	金城鎮	西門里	Z0155CB07	水泥桿		
金門縣	金城鎮	西門里	Z0155CC30	水泥桿		
金門縣	金城鎮	北門里	Z0154CB60	水泥桿		
金門縣	金城鎮	西門里	Z0155CC63	水泥桿		
金門縣	金城鎮	西門里	Z0155CC85	水泥桿		
金門縣	金城鎮	西門里	Z0155DC18	水泥桿		
金門縣	金城鎮	西門里	Z0155DD4185	水泥桿		
金門縣	金城鎮	西門里	Z0155DD8459	水泥桿		
金門縣	金城鎮	西門里	Z0155ED17	水泥桿		
金門縣	金城鎮	西門里	Z0155ED39	水泥桿		
金門縣	金城鎮	西門里	Z0155EE62	水泥桿		
金門縣	金城鎮	西門里	Z0155EE84	水泥桿		
金門縣	金城鎮	西門里	Z0155FE17	水泥桿		
金門縣	金城鎮	北門里	Z0154CB50	水泥桿		
金門縣	金寧鄉	榜林村	Z0156GB73	水泥桿		
金門縣	金城鎮	西門里	Z0156GB74	水泥桿		
金門縣	金城鎮	北門里	Z0154CB22	水泥桿		
金門縣	金城鎮	北門里	Z0154CB04	水泥桿		
金門縣	金城鎮	北門里	Z0154BB76	水泥桿		
金門縣	金城鎮	北門里	Z0154BC01	水泥桿		
金門縣	金城鎮	西門里	Z0156GB50	水泥桿		
金門縣	金城鎮	西門里	Z0155CA71	水泥桿		
金門縣	金城鎮	西門里	Z0155CA35	水泥桿		
金門縣	金城鎮	西門里	Z0155CA09	水泥桿		
金門縣	金城鎮	西門里	Z0155BB6369	水泥桿		
金門縣	金湖鎮	山外里	Z1557AA57	水泥桿		
金門縣	金湖鎮	山外里	Z1557AA55	水泥桿		
金門縣	金湖鎮	山外里	Z1557BA76	水泥桿		
金門縣	金湖鎮	山外里	Z1557BA96	水泥桿		
金門縣	金湖鎮	山外里	Z1557CA27	水泥桿		
金門縣	金湖鎮	山外里	Z1557CA59	水泥桿		
金門縣	金湖鎮	山外里	Z1557CB90	水泥桿		
金門縣	金湖鎮	山外里	Z1557DB32	水泥桿		
金門縣	金湖鎮	山外里	Z1557DB74	水泥桿		
金門縣	金湖鎮	山外里	Z1557DE39	水泥桿		
金門縣	金湖鎮	山外里	Z1557CE76	水泥桿		
金門縣	金湖鎮	山外里	Z1557BD77	水泥桿		
金門縣	金湖鎮	正義里	Z0956EE51	水泥桿		
金門縣	金湖鎮	正義里	Z0956ED79	水泥桿		
金門縣	金湖鎮	正義里	Z0956ED75	水泥桿		
金門縣	金湖鎮	正義里	Z0956ED81	水泥桿		
金門縣	金湖鎮	正義里	Z0956FC08	水泥桿		
金門縣	金湖鎮	正義里	Z0956FC34	水泥桿		
金門縣	金湖鎮	正義里	Z0956FB59	水泥桿		
金門縣	烈嶼鄉	西口村	Z9055BC85	木桿		
金門縣	烈嶼鄉	西口村	Z9056GA75	木桿		
金門縣	烈嶼鄉	西口村	Z9056HA07	水泥桿		
金門縣	烈嶼鄉	西口村	Z9056HA39	水泥桿		
金門縣	烈嶼鄉	西口村	Z9055CC27	水泥桿		
金門縣	烈嶼鄉	西口村	Z9055CD80	木桿		
金門縣	烈嶼鄉	西口村	Z9055DD44	木桿		
金門縣	烈嶼鄉	西口村	Z9055ED07	木桿		
金門縣	烈嶼鄉	西口村	Z9055ED28	木桿		
金門縣	烈嶼鄉	西口村	Z9055EE00	水泥桿		
金門縣	烈嶼鄉	西口村	Z9055EE41	水泥桿		
金門縣	烈嶼鄉	西口村	Z9055EE74	水泥桿		
金門縣	烈嶼鄉	西口村	Z9055FE06	水泥桿		
金門縣	烈嶼鄉	西口村	Z9055FE48	水泥桿		
金門縣	烈嶼鄉	西口村	Z9056FA70	水泥桿		
金門縣	烈嶼鄉	西口村	Z9055FE55	水泥桿		
金門縣	烈嶼鄉	西口村	Z9055FE81	水泥桿		
金門縣	烈嶼鄉	西口村	Z9055GD18	水泥桿		
金門縣	烈嶼鄉	西口村	Z9055GD35	木桿		
金門縣	烈嶼鄉	西口村	Z9055GD41	水泥桿		
金門縣	烈嶼鄉	西口村	Z9055GD50	水泥桿		
金門縣	烈嶼鄉	西口村	Z9056GA12	木桿		
金門縣	烈嶼鄉	西口村	Z9056GA43	水泥桿		
金門縣	金沙鎮	汶沙里	Z1368DB92	木桿		
金門縣	金沙鎮	汶沙里	Z1368EB11	水泥桿		
金門縣	金沙鎮	汶沙里	Z1368EB25	水泥桿		
金門縣	金沙鎮	汶沙里	Z1368EB58	水泥桿		
金門縣	金沙鎮	三山里	Z1569DA31	水泥桿		
金門縣	金沙鎮	三山里	Z1569AB77	水泥桿		
金門縣	金沙鎮	三山里	Z1569AB94	水泥桿		
金門縣	金沙鎮	三山里	Z1569CB74	水泥桿		
金門縣	金沙鎮	三山里	Z1569AC26	水泥桿		
金門縣	金沙鎮	三山里	Z1469HD62	水泥桿		
金門縣	金沙鎮	三山里	Z1569AD06	水泥桿		
金門縣	金沙鎮	汶沙里	Z1368EC92	木桿		
金門縣	金沙鎮	汶沙里	Z1368FC27	木桿		
金門縣	金沙鎮	三山里	Z1569EE9290	水泥桿		
金門縣	金沙鎮	三山里	Z1569EE94	水泥桿		
金門縣	金沙鎮	三山里	Z1569EE88	木桿		
金門縣	金沙鎮	三山里	Z1570EA73	木桿		
金門縣	金沙鎮	三山里	Z1570EA68	水泥桿		
金門縣	金沙鎮	三山里	Z1569FE41	水泥桿		
金門縣	金沙鎮	三山里	Z1668EC92	水泥桿		
金門縣	金沙鎮	三山里	Z1669CA58	水泥桿		
金門縣	金沙鎮	三山里	Z1569GE96	水泥桿		
金門縣	金沙鎮	三山里	Z1669BE70	水泥桿		
金門縣	金沙鎮	汶沙里	Z1368FD51	水泥桿		
金門縣	金沙鎮	三山里	Z1670BB54	水泥桿		
金門縣	金沙鎮	三山里	Z1670CC20	水泥桿		
金門縣	金沙鎮	三山里	Z1670CC31	木桿		
金門縣	金沙鎮	三山里	Z1670EB29	木桿		
金門縣	金沙鎮	三山里	Z1670EB36	水泥桿		
金門縣	金沙鎮	三山里	Z1670EB54	水泥桿		
金門縣	金沙鎮	汶沙里	Z1368FD96	水泥桿		
金門縣	金沙鎮	三山里	Z1670EB31	水泥桿		
金門縣	金沙鎮	三山里	Z1670EA08	水泥桿		
金門縣	金沙鎮	汶沙里	Z1368GE21	水泥桿		
金門縣	金沙鎮	汶沙里	Z1366CE63	水泥桿		
金門縣	金沙鎮	汶沙里	Z1366CE17	水泥桿		
金門縣	金沙鎮	汶沙里	Z1366CE46	水泥併桿		
金門縣	金沙鎮	官嶼里	Z1373AA12	水泥桿		
金門縣	金沙鎮	官嶼里	Z1273ED40	水泥併桿		
金門縣	金沙鎮	官嶼里	Z1273ED53	水泥桿		
金門縣	金沙鎮	官嶼里	Z1273ED76	木桿		
金門縣	金沙鎮	官嶼里	Z1273ED88	水泥併桿		
金門縣	金沙鎮	官嶼里	Z1273EE62	木桿		
金門縣	金沙鎮	汶沙里	Z1267GC80	水泥桿		
金門縣	金沙鎮	光前里	Z1367BD35	木桿		
金門縣	金沙鎮	官嶼里	Z1273EE76	木桿		
金門縣	金沙鎮	官嶼里	Z1273EE38	木桿		
金門縣	金沙鎮	官嶼里	Z1274DA83	水泥桿		
金門縣	金沙鎮	官嶼里	Z1274DB33	水泥桿		
金門縣	金沙鎮	官嶼里	Z1274DC70	水泥桿		
金門縣	金沙鎮	官嶼里	Z1274DC47	木桿		
金門縣	金沙鎮	汶沙里	Z1367BD68	木桿		
金門縣	金沙鎮	官嶼里	Z1274DD04	木桿		
金門縣	金沙鎮	官嶼里	Z1274CE71	水泥桿		
金門縣	金沙鎮	官嶼里	Z1274DE47	木桿		
金門縣	金沙鎮	官嶼里	Z1275BA90	水泥桿		
金門縣	金沙鎮	官嶼里	Z1275BA52	水泥桿		
金門縣	金沙鎮	光前里	Z1367BE81	木桿		
金門縣	金沙鎮	光前里	Z1367CE25	水泥桿		
金門縣	金沙鎮	光前里	Z1367CE68	水泥桿		
金門縣	金沙鎮	汶沙里	Z1368CA92	木桿		
金門縣	金沙鎮	汶沙里	Z1368DA35	水泥桿		
